Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,comment,sentiment
257,257,257,kekalahan rk yg di endorse mulyono adalah bukti dia udah ga ada apa2 nya lg an rk mau2 ajaskrg termenung2 dia,netral
258,258,258,pks di prank,netral
259,259,259,gak ada yang gak mungkin  gak bisa bagi mulyonoanaknya aja bisa jadi pake segala macem cara,netral
260,260,260,di jakarta pdip kuat tp di sumut banten jabar jatim pdip kalah telak,netral
261,261,261,dari sini saya tahu bagaimana peran politik parpol bekerja sekalipun ridwan kamil kompeten sebagai gubernur yang lebih penting adalah kepentingan dan keuntungan pendukung mau partai atau pribadi ,netral
262,262,262,ini masalah bisnis saja semua media sering memberitakan jokowi dan anies karena selalu mendapat respon yang besar dari masyarakat  tidak peduli ini akan memperkuat polarisasi antara pendukung tidak peduli akan menciptakan perpecahan di tengahtengah masyarakat,netral
263,263,263,bocor ga nihhhh,netral
264,264,264,sangat memalukan bangsa dan negara pilih oposisi dan perubahan titik,netral
265,265,265,wani piro,netral
266,266,266,jokowi lgi cari kerjaan ,netral
267,267,267,channel kocak ,netral
268,268,268,awalnya  aq respec sama bocor alus tp setelah sy tahu jadi muak,netral
269,269,269,siap serentak  jangan memilih calon pilgub siapapun yang di dukung oleh jokowi ,netral
270,270,270,model cawe2 baru terjadi di era p owikperiode sebelumnyapilgub2 g ada cawe2pgp di jateng berjuang sendiri  mesin partaiter balik2 jadinyamasy makin dibodohi hg diri dimanadi pilpres pgp jateng punya target 60 memilih owi jadi presidenapa balasannyajustru ada upaya menghancurkanjahatnyaluar biasa,netral
271,271,271,harus diputus sih cengkraman mulyono berani ga prabowo untuk tida di setir,netral
272,272,272,gila sih mulyono serakah dan rakus haus akan darah kekuasaan sudah hilang etika dan rasa malu,netral
273,273,273,pram dul,netral
274,274,274,sukarno 19451967 bapak proklamatorsuharto 19671998 bapak pembangunanbj habibie 19981999 bapak teknologiabdurrahman wahid gus dur 19992001 bapak pluralismemegawati soekarnoputri 20012004 ibu kebangkitan demokrasisusilo bambang yudhoyono sby 20042014 bapak perdamaianjoko widodo jokowi 20142024 bapaknya gibran,netral
275,275,275,jokowi jelas orang yg tidak mau tau jasa orang lain tapi di selalu ingatkan jasanya ke orang lain ini fakta jangankan ke pramono anum sedangkan je megawati dan pdip yg jasanya tidak terhitung untuk jokowi dan keluarganya di lupakan bakan jokowi lebih jahatnya mau benamkan pdip dan megawati bayangin orang waras pola pikirnya suruh nilai jokowi orang seperti apa gambarannya sudah jelas,netral
276,276,276,yang penting bukan orang yaman yang berkuasa,netral
277,277,277,masalah y  pram jg di dukung jokowi hanya  satu yg penting anis tdk maju saking takut y sama anis  ,netral
278,278,278,udah bukan presiden tapi masih bisa ngusung wkwkwk memang hebat mulyono sby aja ga seserakah itu,netral
279,279,279,sangat jelas tdk bisa dielakan bahwa mulyono ingin sangat berkuasa sampai hayatnya,netral
280,280,280,rajanya bansos enteng aja uang rakyat buat kampanye,netral
281,281,281,sbanr siape sih sosok jokowi kan ude habis masa jabatan yknape org pade masih patuh sama omonganan yape belio utusan dr china ape lagi mane sih gurbernur jakarta die yg pilih gubernur jawa tanggan die yg nentuan ngak abis pikiran,netral
282,282,282,ngeri banget hasrat para politikus agar tetap berkuasa atau melanjutkan kaderkeluarga meneruskan kekuasaanapakah takut klo ga berkuasa perbuatannya selama menjabat akan dikasus kan,netral
283,283,283,mau di bawa kemana negara ini rakyat kecewa,netral
284,284,284,lihat aja broo tgl 27 siapa yg menang yg di dukung dgn pjokowi insya alloh menang,netral
285,285,285,jangan percaya sama media tempo bocorr semuanya,netral
286,286,286,jgn pilih semua yg diendors mulyono,netral
287,287,287,ayo para pendukung non mulyonokita bersatu mengubur mulyono cs,netral
288,288,288,bocor halus memang topanalisnya sangat tajam saya se 7 untuk jangan mendukung calon yg di endoors muliono muliono bener2 gak tau malu yandk puas 2 perikde mau sorong lagi sisamsul yg maaih ingusan,netral
289,289,289,budak mana bang nyaho ka linghas sagala,netral
290,290,290,ank abah presiden di,netral
291,291,291,memang mulyono ini perusak demokrasi ,netral
292,292,292,yg saya salut tempo bocor alus selalu dapat info a1 berarti masih banyak org yg peduli dg bangsa ini cuma takut bersuara,netral
293,293,293,gk ap2 pk anis mendukung pramono,netral
294,294,294,sah saja pa jokowi mau dukung salah satu calonitulah namanya demokrasimenang kalah itu ditangan pemilihkalo pa jokowi bisa pengaruhi rakyat untuk memilih calon yg beliau dukungitu bukti bahwa beliau masih punya pamor dan punya karisma yg mengatakan bahwa sebagian besar rakyat masih cinta dgn beliau,netral
295,295,295,ya berarti emg bener kan nilai ganjar 16 itu murni kerjaan mulyono kan,netral
296,296,296,otak bulus,netral
297,297,297,top tempo cerdas,positif
298,298,298,ini makanya gua males sama politik indonesia di menit 9 detik detik 115an aja contoh si cewe bilang menurut survey pram pendukungnya 51 bla bla bla wkwwkwkdari mane lu tau itu lembaga nyatronin warga atu atu  kaya digiring banget opininya ,netral
299,299,299,hancur lebur ksn mulyono sekeluarga tetep pak andika perkasa,netral
300,300,300,ini analisa saja yaajika misalnya semua balon gub dan  bupati kota dukungan jokowi kalah atau menangnya  di bawah 30   maka pak prabowo harus merubah peta politiknyakenapa demikian ini bisa jadi akan menyulitkan program2 pak prabowo sbg presiden kedepanini cuma analisa ya  bisa jadi salah,netral
301,301,301,kereen para jurnalis tempo yg mau bukaan soal bts pilkada ini dengan bahasa yg asik ringan dan mudah dimengertii,netral
302,302,302,biasanyapartai itu banyak bohongnya,netral
303,303,303,tempo ini niatnya supaya ngak suka jokowikelihatan bangetbror,netral
304,304,304,mulmasih ambisi,netral
305,305,305,rakyat 1000 mendukung pak aniesjangan sakiti pak anis atau satu miliyar rakyat indonesia akan tersakiti,netral
306,306,306,sejak jokowi endors anaknya bagibagi sembako dia udah kaya keset bagiku bangun jalanan pake utang siapa yang tidak bisa,netral
307,307,307,semacam partai kuning dan biru tdk akan kapok utk mendukung keluarga pak wi wi khususnya jika pimpinannya bukan orang baru,netral
308,308,308,jangan pilih antek mulyono,netral
309,309,309,menarik,netral
310,310,310,nyemplung sekalian basah sekalian tenggelam dan mampussssss,netral
311,311,311,konten nyiyir tempo,netral
312,312,312,kpk cb amankn mntan lurah 1 inibwt mslh tros nmpkny,netral
313,313,313,jangan bagikan apa nya yaaa yg terkena hak cipta,netral
314,314,314,dulu pdip mau mengusung an is ut gubernur jkarta kenapa tdk jadi apa jaminan  janji pdip ut memberikan panggung ut an is di th 2029 ,netral
315,315,315,ara menganggap dukungan anis ke pram menguntungkan rk  apakah itu bukan sekedar menghibur diri,netral
316,316,316,dlm politik tak ada musuh dan kawan abadiyg ada cuma kepentingan yg sama,netral
317,317,317,projo meilih siapa yang diendorse jokowi,netral
318,318,318,kami projo siap menangkan calon yang diendorse jokowi,netral
319,319,319,pilkada tahun ini paling buruk pemenang nya sudah ditentukan kim pemenang nya,netral
320,320,320,politik itu penuh dengan trik trikpenuh dengan kecurigaan dan  asumsi,netral
321,321,321,ada info a 15  anies ke pram juga ada permintaan sp,netral
322,322,322,raja solo sdh habisjika pilkada jujur semua calon rs akan kalah,netral
323,323,323,terlalu jauh jika fufufafa untuk ri 1 di 2029fufufafa sdh selesai,netral
324,324,324,betawi pny gaya ente tau kan ente jual ane borongpny niat ga bae di jkt  insyaallahgagal,netral
325,325,325,mul ijazah mana bawa ke pengadilan ditunggu dari senin jebod gak dateng2 yono,netral
326,326,326,emang daerah lain gk ketat sedih indonesia luas tpi jakarta mulu yg dibahas,netral
327,327,327,hari ini akan tumbang pdip lihat aja nanti 0kingat jokowi sudah rakyat biasa dia juga punya hak sebagai rakyat biasa untuk menentukan pilihan pdip  partai yang rakus karana itu rakyat tidak buta akan tidak memilihnya,netral
328,328,328,bener bener mas mul ini orang tanpa malu hebat yah,netral
329,329,329,hdeh komplotan tukang ngerumpi kgak usah ngomongin yg msh jauh woyy ,netral
330,330,330,habib riziq sj mendukung  rk  gubernur dki,netral
331,331,331,harapan rakyat indonesia hanya kepada tempo soal kebenaran tidak kepada media media lain yang sudah terbelenggu,netral
332,332,332,jgn pilih paselon yg hanya obral janjiobral duwetyg nggak profesionalyg intelegisia nya rendahyg mikir pribadinya,netral
333,333,333,politik licik,netral
334,334,334,negara wayang ya seperti itulah,netral
335,335,335,cawe cawe teros raja kurawa,netral
336,336,336,jokowi ga ada rasa malu2nya padahal rakyt sudah banyak yang mengkritik dan menghina ,netral
337,337,337,pil kada 2024telah di acak2 oleh orang2 besar yg pikunyg ingin merusak demokrasi,netral
338,338,338,mau campur tangan campur kaki campur apapun ora urus rakyat juga tetap miskin sampai dunia kiamat,netral
339,339,339,aku tahu siapa di balik operasi senyap andika berani ber taruh  pasti mertua nya,netral
340,340,340,gw tetap rk,netral
341,341,341,jika pram  dul menang di jakartasemoga hubungan antara pdip dengan anis bar edansebatas membeli sate dan bukan membeli kambing yaman,netral
342,342,342,hapus mulyono dari dunia politik,netral
343,343,343,partai aja sampai kapok sama kelakuannya rk yaa  gmn beneran jadi pemimpin daerah yg lebih berkuasa yaaa,netral
344,344,344,podcast sok tahu,netral
345,345,345,smg bpk presiden prabowo  jgn ikut mengotori tangan sampeyan   klo mukidiiiii tangannya berlumuran dosa2  kpd masyarakat indonesia  jgn mengikuti langkah mukidiiii,netral
346,346,346,jokowi ber ktp jawa tengah prabowo jawa barat ridwan kamil jawa barat suswono jawa baratngajak milih pasangan rk suswono sementara mereka gak milihcuma ngajak orang lain doanganeeh,netral
347,347,347,ga nyangka jokowi se brutal ini ,negatif
348,348,348,parcokwereng coklat,netral
349,349,349,saya jadi bingung blm ada pilihan padahal sdh tinggal besok diantara cagub tidak ada dalam pilihan saya yang satu didukung partai penguasa yang satu lagi tidak cocok dengan partai pengusungnya yang berikutnya saya blm tau sepak terjangnya selama ini  jadi harus bagaimana saya yah    ,netral
350,350,350,kalian terlalu di takuttakuti keberadaan jokowi dia itu boneka oligarki sebenarnya gak punya kekuatanyang seharusnya di waspadai itu aparatur2 yang berada di rezim mereka begitu mudah di kendalikanmereka begitu leluasa mengubah data2,netral
351,351,351,di mana jokowi memihak di situ lawan yg harus di dukung,netral
352,352,352,siapapun yang diusung mulyono skip,netral
353,353,353,yg jelas prabowo  dijadikan bonekanya mulyono,netral
354,354,354,wah mantap nih obrolan kalen,netral
355,355,355,rk mau rame karena ngga mau denger pertanyaan frontal perihal persija,netral
356,356,356,kemungkinan angkatannnya andika banyak yang kecewa karena ketika dia menjadi panglima tidak yg diangkat menjadi bintang 4 dan kemungkinan juga ini dijadikan senjata oleh tim luthfi yasin utk dpt dukungan ijo,netral
357,357,357,pdip   jika menuru terus di jatengevaluasi yg suka ngomong  koreakorea itu bosss ,netral
358,358,358,ngarang cerita,netral
359,359,359,mantan pendukung jokowi tapi bukan pendukung aniesgo pramonorano jakartago andikahendi jatenggo ansyjane nttsemoga tiga ini menang telak,netral
360,360,360,parcok,netral
361,361,361,yg bs bikin mantan pak lurah senyum bahagia itu rekor menang kontestasi politikbukan rekor bikin rakyat sejahteradipikirin pun kayaknya ngga,netral
362,362,362,tebar sembako,netral
363,363,363,pisang coklat,netral
364,364,364,kalau partai ada yg mengusu ng gibran untuk menuju ke 2029 mata partainya sudah buta pilih kader yg mampu memimpin bangsa dgn baikyg mampu mencerdaskan dan mensejahterakan rakyat bangsa indonesia,netral
365,365,365,sebaik apapun cagupnya klo jadi petugas partai pasti nggak bisa bekeja dengan maksimal  selalu di interfensi ketumnya,netral
366,366,366,2029 presiden  andikaanis,netral
367,367,367,ogah dukung petugas partai,netral
368,368,368,prabowo takut sama jokowi makanya disuru kampanye ya mau saja,netral
369,369,369,kebusukan jokowi berlanjut,netral
370,370,370,ini org 2 yg benci ke pemerintahan ,netral
371,371,371,menanam  untuk kepentingan pribadi dengan nitip sama ketua parpol parpol  bersama kim pls,netral
372,372,372,media orang waras,netral
373,373,373,mana suara barisan pak jokowi,netral
374,374,374,lingas     bukan   linghas  susah di tangkap,netral
375,375,375,pks di mana ya pks yg di jakarta,netral
376,376,376,i love persija jangan pernah pilih orang yg pernah menjelek jelekan persija hancurkan suaranya jangan pilih,positif
377,377,377,podcast halu,netral
378,378,378,grup omon bicara berdasarkan persepsi,netral
379,379,379,mantab bap terpercaya jadi acuan masyarakat yg peduli politik h2 sdh 1 juta views ,netral
380,380,380,siapa pun yg didukung jokowi pasti didukung oleh rakyat hidup rk ,netral
381,381,381,mantap tempo,netral
382,382,382,pdip akan mendukung anies ingat bila itu terjadi maka pdip pasti akan terpuruk ditinggalkan rakyat ,netral
383,383,383,inilah produk mak banteng  diproduksi di gorong yg lupa ditutup,netral
384,384,384,apakah mulionow akan tumbang besok semoga saja,netral
385,385,385,hadir,netral
386,386,386,gimana sihh kalian itu dulu bilangnya jokowi itu cuman petugas partai boneka partai plonga plongo kalau sudah tidak jadi presiden akan jadi bebek lumpuh tidak akan ada pengaruh apapun juga akan di cuekin prabowo akan di abaikan oleh partai2  politik dari gorong gorong bakal masuk lagi ke gorong2 sekarang kok bahas nya masih seputar jokowi mulu apakah begitu powerful nya apakah sedemikian berpengaruh apakah masih punya taring apakah dia ketua umum sebuah partai yg kuat ,positif
387,387,387,jatim tenggelamkan calon dukungan kim plus,netral
388,388,388,bocor alus kerreen,netral
389,389,389,klo lutfirk kalah otomatis dngan sendirinya mulyono melemah tp sebaliknya klo mereka menang mulyono makin di atas angin jngankan pdip prabowo pun tak bisa membendung,netral
390,390,390,bukan lawan selevel,netral
391,391,391,teman rekomend cagub jabar 2024 siapa yah  alasannya dong,netral
392,392,392,mas pram kok tambah gemuk ya,netral
393,393,393,joko kejebak,netral
394,394,394,22 nya gtm yg 1 udah menjabat udah bukan jalurnya  yg 1 lg udah pensiun tapi masih aja,netral
395,395,395,wah nampaknya mulyono harus keluarkan koceknya sendiri agar bantu pilihannya menang percaya lah kan masih banyak tinggal tarik dari pundipundi nya di luar negeri,netral
396,396,396,orang2 halu yg merasa paling pinter,netral
397,397,397,bocor aluslebih intelegen dari intelegen ,netral
398,398,398,biar mulyono turun gunung rambo tetep yg terbaik pasti menang biar bansos disebar sejateng hati rakyat tetep pilih andika bansos itu uang rakyat lho bukan punya paslon,netral
399,399,399,keren bocor alus sungguh mencerdaskan bangsa sy sdh muak dgn politik dinasti yg hanya ingin menguntungkan diri keluarga dan kelompok nya saja,netral
400,400,400,andika jateng,netral
401,401,401,58 mulyono minta untuk rkbisa aja tapi libatkan komando 58 yaitu qodari si penjilat akut,netral
402,402,402,bocor alus memang tidak pernah gagal untuk membuka wawasan perihal politik,netral
403,403,403,pak presiden seharus nya jgn turut campur masalah pilkada jadi di antara rakyat tidak terjadi kecemburuan ,netral
404,404,404,rk  calon gubernur jakarta  kok ketemu jokowi  bukannya tokoh yang ada di jakarta wkwkwkwkwkkwkkk jokowi efek di jakarta hanya dibawah 20,netral
405,405,405,tempo keknya julid bngt sama pak jokowi,netral
406,406,406,sudah ga ngaruhkarna sudah ga bisa bagi bagi bansos,netral
407,407,407,plot twist ternyata yg menang dharma pongrekun,netral
408,408,408,pram dullll gassss,netral
409,409,409,jokowi dah ga punya no power dan ga punya partai,netral
410,410,410,rk serakah,netral
411,411,411,ini acara orang orangnya sok tau semua liat aja tanggal 27  siapa yg menang,netral
412,412,412,mulyono kocak,netral
413,413,413,mw nanya serius nanya kenapa jokowi masih bisa berpengaruh ya,netral
414,414,414,keren beritanya,netral
415,415,415,petugas oligargi yg berprestasi,netral
416,416,416,yang anti tesis jokowi sini kumpul,netral
417,417,417,gua ahokerdr awal gak belok dr pak pram bahkan dgn masuknya anies  gak masalah,netral
